id,date,store_nbr,item_nbr,unit_sales,onpromotion
4237,2025-01-27,3,9,11.39,0
4238,2025-01-27,3,10,4.34,0
4239,2025-01-27,3,11,5.71,0
4240,2025-01-27,3,12,7.25,0
4241,2025-01-27,3,13,6.0,0
4242,2025-01-27,3,14,3.83,0
4243,2025-01-29,1,1,16.48,1
4244,2025-01-29,1,2,7.82,0
4245,2025-01-29,1,3,6.14,0
4246,2025-01-29,1,4,14.09,1
4247,2025-01-29,1,5,7.12,0
4248,2025-01-29,1,6,12.93,0
4249,2025-01-29,1,7,10.84,0
4250,2025-01-29,1,8,13.08,0
4251,2025-01-29,1,9,9.92,0
4252,2025-01-29,1,10,9.96,1
4253,2025-01-29,1,11,4.62,0
4254,2025-01-29,1,12,12.55,1
4255,2025-01-29,1,13,9.43,0
4256,2025-01-29,1,14,3.41,0
4257,2025-01-29,2,1,11.3,0
4258,2025-01-29,2,2,6.35,0
4259,2025-01-29,2,3,10.46,0
4260,2025-01-29,2,4,9.09,0
4261,2025-01-29,2,5,7.85,0
4262,2025-01-29,2,6,5.6,0
4263,2025-01-29,2,7,7.49,0
4264,2025-01-29,2,8,12.45,0
4265,2025-01-29,2,9,11.4,0
4266,2025-01-29,2,10,7.55,1
4267,2025-01-29,2,11,4.1,0
4268,2025-01-29,2,12,8.98,1
4269,2025-01-29,2,13,8.01,0
4270,2025-01-29,2,14,3.65,1
4271,2025-01-29,3,1,10.57,1
4272,2025-01-29,3,2,8.92,0
4273,2025-01-29,3,3,12.43,0
4274,2025-01-29,3,4,10.93,0
4275,2025-01-29,3,5,16.1,1
4276,2025-01-29,3,6,16.72,1
4277,2025-01-29,3,7,7.63,0
4278,2025-01-29,3,8,12.74,0
4279,2025-01-29,3,9,9.16,0
4280,2025-01-29,3,10,7.79,0
4281,2025-01-29,3,11,6.81,0
4282,2025-01-29,3,12,8.46,0
4283,2025-01-29,3,13,9.79,1
4284,2025-01-29,3,14,5.45,0
4285,2025-01-31,1,1,7.81,0
4286,2025-01-31,1,2,9.16,0
4287,2025-01-31,1,3,14.48,0
4288,2025-01-31,1,4,8.38,0
4289,2025-01-31,1,5,6.99,0
4290,2025-01-31,1,6,8.78,0
4291,2025-01-31,1,7,8.46,0
4292,2025-01-31,1,8,5.88,0
4293,2025-01-31,1,9,8.45,1
4294,2025-01-31,1,10,7.04,0
4295,2025-01-31,1,11,10.62,0
4296,2025-01-31,1,12,9.43,0
4297,2025-01-31,1,13,8.41,1
4298,2025-01-31,1,14,4.91,0
4299,2025-01-31,2,1,9.46,1
4300,2025-01-31,2,2,6.72,0
4301,2025-01-31,2,3,11.78,0
4302,2025-01-31,2,4,9.49,0
4303,2025-01-31,2,5,10.12,0
4304,2025-01-31,2,6,7.24,0
4305,2025-01-31,2,7,7.43,0
4306,2025-01-31,2,8,4.87,0
4307,2025-01-31,2,9,7.04,0
4308,2025-01-31,2,10,4.51,0
4309,2025-01-31,2,11,9.22,0
4310,2025-01-31,2,12,7.69,0
4311,2025-01-31,2,13,4.49,0
4312,2025-01-31,2,14,4.65,0
4313,2025-01-31,3,1,6.83,0
4314,2025-01-31,3,2,9.68,0
4315,2025-01-31,3,3,7.86,0
4316,2025-01-31,3,4,9.83,0
4317,2025-01-31,3,5,8.13,0
4318,2025-01-31,3,6,9.74,0
4319,2025-01-31,3,7,15.58,1
4320,2025-01-31,3,8,7.64,1
4321,2025-01-31,3,9,5.58,0
4322,2025-01-31,3,10,8.28,0
4323,2025-01-31,3,11,5.4,0
4324,2025-01-31,3,12,7.71,0
4325,2025-01-31,3,13,7.59,0
4326,2025-01-31,3,14,6.03,0
4327,2025-02-04,1,1,8.64,0
4328,2025-02-04,1,2,13.18,0
4329,2025-02-04,1,3,9.48,1
4330,2025-02-04,1,4,9.0,0
4331,2025-02-04,1,5,9.07,0
4332,2025-02-04,1,6,14.03,0
4333,2025-02-04,1,7,7.44,0
4334,2025-02-04,1,8,13.31,0
4335,2025-02-04,1,9,7.3,0
4336,2025-02-04,1,10,5.27,0
4337,2025-02-04,1,11,8.86,0
4338,2025-02-04,1,12,7.72,0
4339,2025-02-04,1,13,11.97,0
4340,2025-02-04,1,14,5.65,0
4341,2025-02-04,2,1,7.41,0
4342,2025-02-04,2,2,9.55,1
4343,2025-02-04,2,3,9.12,0
4344,2025-02-04,2,4,10.42,0
4345,2025-02-04,2,5,8.5,0
4346,2025-02-04,2,6,13.49,0
4347,2025-02-04,2,7,10.76,0
4348,2025-02-04,2,8,12.41,0
4349,2025-02-04,2,9,9.73,0
4350,2025-02-04,2,10,10.24,0
4351,2025-02-04,2,11,7.59,0
4352,2025-02-04,2,12,6.96,0
4353,2025-02-04,2,13,8.89,0
4354,2025-02-04,2,14,5.59,0
4355,2025-02-04,3,1,9.9,0
4356,2025-02-04,3,2,16.88,1
4357,2025-02-04,3,3,9.04,1
4358,2025-02-04,3,4,6.58,0
4359,2025-02-04,3,5,5.72,0
4360,2025-02-04,3,6,7.59,0
4361,2025-02-04,3,7,12.87,0
4362,2025-02-04,3,8,8.75,0
4363,2025-02-04,3,9,11.16,1
4364,2025-02-04,3,10,7.88,0
4365,2025-02-04,3,11,11.45,0
4366,2025-02-04,3,12,10.9,0
4367,2025-02-04,3,13,13.02,1
4368,2025-02-04,3,14,6.24,0
4369,2025-02-06,1,1,18.68,1
4370,2025-02-06,1,2,14.68,1
4371,2025-02-06,1,3,13.95,0
4372,2025-02-06,1,4,8.05,0
4373,2025-02-06,1,5,11.71,0
4374,2025-02-06,1,6,13.58,0
4375,2025-02-06,1,7,15.41,0
4376,2025-02-06,1,8,8.99,0
4377,2025-02-06,1,9,16.74,0
4378,2025-02-06,1,10,15.94,1
4379,2025-02-06,1,11,9.85,0
4380,2025-02-06,1,12,10.6,0
4381,2025-02-06,1,13,10.7,0
4382,2025-02-06,1,14,7.75,0
4383,2025-02-06,2,1,9.82,0
4384,2025-02-06,2,2,8.27,0
4385,2025-02-06,2,3,9.02,0
4386,2025-02-06,2,4,14.58,1
4387,2025-02-06,2,5,12.19,0
4388,2025-02-06,2,6,16.18,1
4389,2025-02-06,2,7,8.92,0
4390,2025-02-06,2,8,10.66,0
4391,2025-02-06,2,9,12.02,0
4392,2025-02-06,2,10,12.37,1
4393,2025-02-06,2,11,6.13,0
4394,2025-02-06,2,12,7.49,0
4395,2025-02-06,2,13,9.67,0
4396,2025-02-06,2,14,6.21,0
4397,2025-02-06,3,1,10.53,0
4398,2025-02-06,3,2,11.16,0
4399,2025-02-06,3,3,12.52,0
4400,2025-02-06,3,4,8.49,0
4401,2025-02-06,3,5,10.27,0
4402,2025-02-06,3,6,8.14,0
4403,2025-02-06,3,7,10.01,0
4404,2025-02-06,3,8,10.16,0
4405,2025-02-06,3,9,14.22,0
4406,2025-02-06,3,10,9.78,1
4407,2025-02-06,3,11,6.9,0
4408,2025-02-06,3,12,8.03,0
4409,2025-02-06,3,13,10.96,1
4410,2025-02-06,3,14,4.68,1
4411,2025-02-08,1,1,9.91,0
4412,2025-02-08,1,2,17.77,0
4413,2025-02-08,1,3,11.06,0
4414,2025-02-08,1,4,12.46,0
4415,2025-02-08,1,5,11.96,0
4416,2025-02-08,1,6,8.06,0
4417,2025-02-08,1,7,8.2,0
4418,2025-02-08,1,8,17.13,0
4419,2025-02-08,1,9,14.24,0
4420,2025-02-08,1,10,9.16,0
4421,2025-02-08,1,11,9.96,0
4422,2025-02-08,1,12,13.14,0
4423,2025-02-08,1,13,10.94,0
4424,2025-02-08,1,14,9.23,0
4425,2025-02-08,2,1,16.24,1
4426,2025-02-08,2,2,10.95,0
4427,2025-02-08,2,3,17.41,1
4428,2025-02-08,2,4,8.39,0
4429,2025-02-08,2,5,14.24,0
4430,2025-02-08,2,6,10.68,0
4431,2025-02-08,2,7,13.04,1
4432,2025-02-08,2,8,11.66,0
4433,2025-02-08,2,9,11.48,0
4434,2025-02-08,2,10,6.76,0
4435,2025-02-08,2,11,6.32,0
4436,2025-02-08,2,12,10.93,1
4437,2025-02-08,2,13,10.65,0
4438,2025-02-08,2,14,2.55,0
4439,2025-02-08,3,1,9.97,0
4440,2025-02-08,3,2,10.47,0
4441,2025-02-08,3,3,16.01,0
4442,2025-02-08,3,4,16.29,0
4443,2025-02-08,3,5,12.92,1
4444,2025-02-08,3,6,12.69,0
4445,2025-02-08,3,7,13.61,0
4446,2025-02-08,3,8,12.78,0
4447,2025-02-08,3,9,7.65,0
4448,2025-02-08,3,10,9.42,0
4449,2025-02-08,3,11,11.99,0
4450,2025-02-08,3,12,9.23,0
4451,2025-02-08,3,13,9.01,0
4452,2025-02-08,3,14,3.87,0
4453,2025-02-10,1,1,8.43,0
4454,2025-02-10,1,2,10.74,1
4455,2025-02-10,1,3,14.11,0
4456,2025-02-10,1,4,8.29,0
4457,2025-02-10,1,5,16.62,1
4458,2025-02-10,1,6,16.1,0
4459,2025-02-10,1,7,15.11,0
4460,2025-02-10,1,8,8.68,0
4461,2025-02-10,1,9,14.89,1
4462,2025-02-10,1,10,6.08,0
4463,2025-02-10,1,11,12.15,0
4464,2025-02-10,1,12,9.72,0
4465,2025-02-10,1,13,11.08,0
4466,2025-02-10,1,14,5.35,1
4467,2025-02-10,2,1,12.29,1
4468,2025-02-10,2,2,10.97,0
4469,2025-02-10,2,3,8.52,0
4470,2025-02-10,2,4,6.54,0
4471,2025-02-10,2,5,13.12,0
4472,2025-02-10,2,6,6.94,0
4473,2025-02-10,2,7,10.25,1
4474,2025-02-10,2,8,7.36,1
4475,2025-02-10,2,9,13.83,0
4476,2025-02-10,2,10,7.56,0
4477,2025-02-10,2,11,9.9,0
4478,2025-02-10,2,12,6.38,0
4479,2025-02-10,2,13,9.9,0
4480,2025-02-10,2,14,5.83,0
4481,2025-02-10,3,1,13.88,0
4482,2025-02-10,3,2,12.1,1
4483,2025-02-10,3,3,10.38,0
4484,2025-02-10,3,4,9.16,0
4485,2025-02-10,3,5,8.68,0
4486,2025-02-10,3,6,14.89,0
4487,2025-02-10,3,7,11.12,0
4488,2025-02-10,3,8,11.3,0
4489,2025-02-10,3,9,8.11,0
4490,2025-02-10,3,10,13.16,1
4491,2025-02-10,3,11,9.64,0
4492,2025-02-10,3,12,9.11,0
4493,2025-02-10,3,13,9.76,0
4494,2025-02-10,3,14,6.87,0
4495,2025-02-12,1,1,9.41,0
4496,2025-02-12,1,2,12.5,0
4497,2025-02-12,1,3,9.16,0
4498,2025-02-12,1,4,14.88,1
4499,2025-02-12,1,5,13.0,0
4500,2025-02-12,1,6,21.54,1
4501,2025-02-12,1,7,10.06,0
4502,2025-02-12,1,8,16.25,0
4503,2025-02-12,1,9,11.47,1
4504,2025-02-12,1,10,8.34,0
4505,2025-02-12,1,11,11.04,1
4506,2025-02-12,1,12,6.78,0
4507,2025-02-12,1,13,12.08,0
4508,2025-02-12,1,14,6.56,0
4509,2025-02-12,2,1,13.2,0
4510,2025-02-12,2,2,13.05,0
4511,2025-02-12,2,3,5.83,0
4512,2025-02-12,2,4,10.22,0
4513,2025-02-12,2,5,10.81,0
4514,2025-02-12,2,6,12.81,0
4515,2025-02-12,2,7,10.49,0
4516,2025-02-12,2,8,13.17,0
4517,2025-02-12,2,9,11.36,0
4518,2025-02-12,2,10,10.52,0
4519,2025-02-12,2,11,8.36,0
4520,2025-02-12,2,12,7.95,0
4521,2025-02-12,2,13,5.7,0
4522,2025-02-12,2,14,4.55,0
4523,2025-02-12,3,1,13.68,1
4524,2025-02-12,3,2,7.41,0
4525,2025-02-12,3,3,10.27,0
4526,2025-02-12,3,4,9.27,0
4527,2025-02-12,3,5,9.26,0
4528,2025-02-12,3,6,10.61,0
4529,2025-02-12,3,7,10.08,0
4530,2025-02-12,3,8,9.07,0
4531,2025-02-12,3,9,11.52,0
4532,2025-02-12,3,10,5.74,0
4533,2025-02-12,3,11,7.49,0
4534,2025-02-12,3,12,9.17,0
4535,2025-02-12,3,13,5.36,0
4536,2025-02-12,3,14,5.05,0
4537,2025-02-14,1,1,10.66,0
4538,2025-02-14,1,2,14.56,0
4539,2025-02-14,1,3,8.05,0
4540,2025-02-14,1,4,17.13,0
4541,2025-02-14,1,5,9.25,0
4542,2025-02-14,1,6,14.41,0
4543,2025-02-14,1,7,19.25,1
4544,2025-02-14,1,8,19.96,1
4545,2025-02-14,1,9,14.07,0
4546,2025-02-14,1,10,8.73,0
4547,2025-02-14,1,11,11.38,0
4548,2025-02-14,1,12,8.74,0
4549,2025-02-14,1,13,7.21,0
4550,2025-02-14,1,14,7.45,0
4551,2025-02-14,2,1,14.09,0
4552,2025-02-14,2,2,13.99,0
4553,2025-02-14,2,3,15.58,1
4554,2025-02-14,2,4,7.69,0
4555,2025-02-14,2,5,7.97,0
4556,2025-02-14,2,6,12.41,0
4557,2025-02-14,2,7,13.73,0
4558,2025-02-14,2,8,12.44,0
4559,2025-02-14,2,9,7.34,1
4560,2025-02-14,2,10,4.88,0
4561,2025-02-14,2,11,6.01,0
4562,2025-02-14,2,12,5.58,0
4563,2025-02-14,2,13,5.95,0
4564,2025-02-14,2,14,7.66,1
4565,2025-02-14,3,1,10.3,0
4566,2025-02-14,3,2,12.34,0
4567,2025-02-14,3,3,10.66,0
4568,2025-02-14,3,4,14.98,0
4569,2025-02-14,3,5,11.55,0
4570,2025-02-14,3,6,10.19,0
4571,2025-02-14,3,7,9.92,0
4572,2025-02-14,3,8,11.66,0
4573,2025-02-14,3,9,8.65,0
4574,2025-02-14,3,10,6.97,0
4575,2025-02-14,3,11,6.68,0
4576,2025-02-14,3,12,5.87,0
4577,2025-02-14,3,13,9.98,0
4578,2025-02-14,3,14,4.28,1
4579,2025-02-18,1,1,8.84,0
4580,2025-02-18,1,2,11.88,0
4581,2025-02-18,1,3,11.51,0
4582,2025-02-18,1,4,15.89,0
4583,2025-02-18,1,5,10.56,0
4584,2025-02-18,1,6,13.66,0
4585,2025-02-18,1,7,12.58,0
4586,2025-02-18,1,8,16.64,0
4587,2025-02-18,1,9,11.61,0
4588,2025-02-18,1,10,6.86,0
4589,2025-02-18,1,11,7.62,1
4590,2025-02-18,1,12,6.59,0
4591,2025-02-18,1,13,4.84,0
4592,2025-02-18,1,14,7.09,0
4593,2025-02-18,2,1,6.28,0
4594,2025-02-18,2,2,10.07,0
4595,2025-02-18,2,3,6.56,0
4596,2025-02-18,2,4,5.88,0
4597,2025-02-18,2,5,13.2,0
4598,2025-02-18,2,6,12.53,0
4599,2025-02-18,2,7,7.47,0
4600,2025-02-18,2,8,11.08,1
4601,2025-02-18,2,9,8.91,0
4602,2025-02-18,2,10,7.05,0
4603,2025-02-18,2,11,5.15,0
4604,2025-02-18,2,12,5.38,1
4605,2025-02-18,2,13,11.75,1
4606,2025-02-18,2,14,5.54,0
4607,2025-02-18,3,1,14.27,0
4608,2025-02-18,3,2,14.26,0
4609,2025-02-18,3,3,15.68,0
4610,2025-02-18,3,4,10.3,0
4611,2025-02-18,3,5,13.16,0
4612,2025-02-18,3,6,12.9,0
4613,2025-02-18,3,7,11.2,0
4614,2025-02-18,3,8,7.77,0
4615,2025-02-18,3,9,10.06,0
4616,2025-02-18,3,10,12.34,0
4617,2025-02-18,3,11,4.44,0
4618,2025-02-18,3,12,9.71,0
4619,2025-02-18,3,13,10.57,0
4620,2025-02-18,3,14,6.16,1
4621,2025-02-20,1,1,11.87,0
4622,2025-02-20,1,2,13.2,1
4623,2025-02-20,1,3,9.14,1
4624,2025-02-20,1,4,10.35,0
4625,2025-02-20,1,5,11.5,0
4626,2025-02-20,1,6,7.23,0
4627,2025-02-20,1,7,8.43,0
4628,2025-02-20,1,8,17.42,0
4629,2025-02-20,1,9,11.33,0
4630,2025-02-20,1,10,6.25,0
4631,2025-02-20,1,11,9.13,1
4632,2025-02-20,1,12,13.54,1
4633,2025-02-20,1,13,9.07,0
4634,2025-02-20,1,14,7.49,0
4635,2025-02-20,2,1,17.44,1
4636,2025-02-20,2,2,14.15,0
4637,2025-02-20,2,3,11.93,0
4638,2025-02-20,2,4,6.03,0
4639,2025-02-20,2,5,9.46,0
4640,2025-02-20,2,6,11.29,0
4641,2025-02-20,2,7,7.93,0
4642,2025-02-20,2,8,7.43,0
4643,2025-02-20,2,9,10.21,0
4644,2025-02-20,2,10,4.83,0
4645,2025-02-20,2,11,6.84,1
4646,2025-02-20,2,12,7.69,0
4647,2025-02-20,2,13,5.23,0
4648,2025-02-20,2,14,5.77,0
4649,2025-02-20,3,1,10.66,0
4650,2025-02-20,3,2,14.2,0
4651,2025-02-20,3,3,14.82,0
4652,2025-02-20,3,4,8.18,0
4653,2025-02-20,3,5,8.34,1
4654,2025-02-20,3,6,12.28,1
4655,2025-02-20,3,7,7.21,0
4656,2025-02-20,3,8,11.93,0
4657,2025-02-20,3,9,6.8,0
4658,2025-02-20,3,10,7.73,0
4659,2025-02-20,3,11,6.09,0
4660,2025-02-20,3,12,7.34,1
4661,2025-02-20,3,13,5.29,0
4662,2025-02-20,3,14,5.09,0
4663,2025-02-22,1,1,14.41,1
4664,2025-02-22,1,2,10.94,0
4665,2025-02-22,1,3,11.94,0
4666,2025-02-22,1,4,19.6,1
4667,2025-02-22,1,5,16.69,0
4668,2025-02-22,1,6,21.85,1
4669,2025-02-22,1,7,17.3,0
4670,2025-02-22,1,8,18.18,0
4671,2025-02-22,1,9,12.43,0
4672,2025-02-22,1,10,11.58,0
4673,2025-02-22,1,11,5.03,0
4674,2025-02-22,1,12,7.71,0
4675,2025-02-22,1,13,11.11,0
4676,2025-02-22,1,14,8.07,0
4677,2025-02-22,2,1,11.82,0
4678,2025-02-22,2,2,13.57,0
4679,2025-02-22,2,3,12.59,0
4680,2025-02-22,2,4,6.95,0
4681,2025-02-22,2,5,9.77,0
4682,2025-02-22,2,6,13.98,0
4683,2025-02-22,2,7,14.66,0
4684,2025-02-22,2,8,11.81,0
4685,2025-02-22,2,9,9.35,0
4686,2025-02-22,2,10,11.02,0
4687,2025-02-22,2,11,6.69,0
4688,2025-02-22,2,12,8.05,0
4689,2025-02-22,2,13,8.81,0
4690,2025-02-22,2,14,6.79,0
4691,2025-02-22,3,1,9.85,0
4692,2025-02-22,3,2,13.2,0
4693,2025-02-22,3,3,14.26,0
4694,2025-02-22,3,4,13.89,0
4695,2025-02-22,3,5,8.37,0
4696,2025-02-22,3,6,11.75,0
4697,2025-02-22,3,7,8.95,0
4698,2025-02-22,3,8,19.13,1
4699,2025-02-22,3,9,8.36,0
4700,2025-02-22,3,10,9.75,0
4701,2025-02-22,3,11,14.27,1
4702,2025-02-22,3,12,12.27,0
4703,2025-02-22,3,13,9.03,0
4704,2025-02-22,3,14,7.66,0
4705,2025-02-24,1,1,7.29,0
4706,2025-02-24,1,2,17.13,0
4707,2025-02-24,1,3,8.05,0
4708,2025-02-24,1,4,14.76,0
4709,2025-02-24,1,5,9.8,1
4710,2025-02-24,1,6,14.42,0
4711,2025-02-24,1,7,11.37,0
4712,2025-02-24,1,8,17.06,0
4713,2025-02-24,1,9,16.67,0
4714,2025-02-24,1,10,6.32,0
4715,2025-02-24,1,11,10.89,0
4716,2025-02-24,1,12,9.37,0
4717,2025-02-24,1,13,8.21,0
4718,2025-02-24,1,14,7.26,0
4719,2025-02-24,2,1,7.11,0
4720,2025-02-24,2,2,6.01,0
4721,2025-02-24,2,3,7.36,0
4722,2025-02-24,2,4,11.49,0
4723,2025-02-24,2,5,11.41,0
4724,2025-02-24,2,6,6.29,0
4725,2025-02-24,2,7,14.84,0
4726,2025-02-24,2,8,12.66,0
4727,2025-02-24,2,9,13.98,0
4728,2025-02-24,2,10,10.22,1
4729,2025-02-24,2,11,3.76,0
4730,2025-02-24,2,12,6.73,0
4731,2025-02-24,2,13,5.01,0
4732,2025-02-24,2,14,6.04,0
4733,2025-02-24,3,1,14.3,0
4734,2025-02-24,3,2,7.81,0
4735,2025-02-24,3,3,10.02,0
4736,2025-02-24,3,4,7.5,0
4737,2025-02-24,3,5,8.38,1
4738,2025-02-24,3,6,15.35,0
4739,2025-02-24,3,7,13.42,0
4740,2025-02-24,3,8,12.99,0
4741,2025-02-24,3,9,7.26,0
4742,2025-02-24,3,10,6.49,0
4743,2025-02-24,3,11,10.09,0
4744,2025-02-24,3,12,8.82,0
4745,2025-02-24,3,13,10.67,0
4746,2025-02-24,3,14,5.64,0
4747,2025-02-26,1,1,12.19,0
4748,2025-02-26,1,2,8.61,0
4749,2025-02-26,1,3,13.22,1
4750,2025-02-26,1,4,7.53,0
4751,2025-02-26,1,5,13.29,0
4752,2025-02-26,1,6,11.02,0
4753,2025-02-26,1,7,9.2,0
4754,2025-02-26,1,8,7.64,0
4755,2025-02-26,1,9,12.51,0
4756,2025-02-26,1,10,5.1,0
4757,2025-02-26,1,11,11.11,0
4758,2025-02-26,1,12,10.17,0
4759,2025-02-26,1,13,5.04,0
4760,2025-02-26,1,14,7.27,0
4761,2025-02-26,2,1,10.91,0
4762,2025-02-26,2,2,7.82,0
4763,2025-02-26,2,3,8.38,0
4764,2025-02-26,2,4,8.84,0
4765,2025-02-26,2,5,13.48,0
4766,2025-02-26,2,6,10.55,0
4767,2025-02-26,2,7,11.48,1
4768,2025-02-26,2,8,7.98,0
4769,2025-02-26,2,9,8.36,1
4770,2025-02-26,2,10,10.46,0
4771,2025-02-26,2,11,8.96,0
4772,2025-02-26,2,12,10.22,0
4773,2025-02-26,2,13,10.07,1
4774,2025-02-26,2,14,2.58,0
4775,2025-02-26,3,1,7.59,0
4776,2025-02-26,3,2,8.42,0
4777,2025-02-26,3,3,11.95,0
4778,2025-02-26,3,4,11.48,0
4779,2025-02-26,3,5,10.21,0
4780,2025-02-26,3,6,9.99,0
4781,2025-02-26,3,7,10.25,0
4782,2025-02-26,3,8,13.76,0
4783,2025-02-26,3,9,15.13,1
4784,2025-02-26,3,10,6.67,0
4785,2025-02-26,3,11,6.07,0
4786,2025-02-26,3,12,4.72,0
4787,2025-02-26,3,13,6.88,0
4788,2025-02-26,3,14,7.2,0
4789,2025-02-28,1,1,11.11,1
4790,2025-02-28,1,2,14.76,0
4791,2025-02-28,1,3,11.52,0
4792,2025-02-28,1,4,8.54,0
4793,2025-02-28,1,5,10.75,0
4794,2025-02-28,1,6,12.39,0
4795,2025-02-28,1,7,14.68,1
4796,2025-02-28,1,8,16.31,0
4797,2025-02-28,1,9,10.66,0
4798,2025-02-28,1,10,9.23,0
4799,2025-02-28,1,11,13.3,1
4800,2025-02-28,1,12,11.31,0
4801,2025-02-28,1,13,11.7,1
4802,2025-02-28,1,14,5.17,1
4803,2025-02-28,2,1,8.65,0
4804,2025-02-28,2,2,10.52,0
4805,2025-02-28,2,3,12.21,0
4806,2025-02-28,2,4,9.06,0
4807,2025-02-28,2,5,12.94,0
4808,2025-02-28,2,6,13.19,0
4809,2025-02-28,2,7,9.56,0
4810,2025-02-28,2,8,7.23,0
4811,2025-02-28,2,9,8.23,0
4812,2025-02-28,2,10,12.52,1
4813,2025-02-28,2,11,11.15,1
4814,2025-02-28,2,12,9.03,0
4815,2025-02-28,2,13,5.14,0
4816,2025-02-28,2,14,8.22,0
4817,2025-02-28,3,1,14.34,0
4818,2025-02-28,3,2,13.96,1
4819,2025-02-28,3,3,7.97,0
4820,2025-02-28,3,4,8.08,0
4821,2025-02-28,3,5,9.29,0
4822,2025-02-28,3,6,15.21,0
4823,2025-02-28,3,7,18.42,1
4824,2025-02-28,3,8,9.83,0
4825,2025-02-28,3,9,12.23,0
4826,2025-02-28,3,10,9.74,0
4827,2025-02-28,3,11,5.83,0
4828,2025-02-28,3,12,7.78,0
4829,2025-02-28,3,13,10.2,0
4830,2025-02-28,3,14,6.97,0
4831,2025-03-04,1,1,11.21,0
4832,2025-03-04,1,2,8.21,0
4833,2025-03-04,1,3,14.53,0
4834,2025-03-04,1,4,16.85,0
4835,2025-03-04,1,5,14.87,0
4836,2025-03-04,1,6,11.02,1
4837,2025-03-04,1,7,11.71,1
4838,2025-03-04,1,8,10.63,1
4839,2025-03-04,1,9,11.22,0
4840,2025-03-04,1,10,11.55,0
4841,2025-03-04,1,11,11.49,0
4842,2025-03-04,1,12,12.94,0
4843,2025-03-04,1,13,7.4,0
4844,2025-03-04,1,14,7.49,0
4845,2025-03-04,2,1,10.88,0
4846,2025-03-04,2,2,10.12,0
4847,2025-03-04,2,3,14.87,0
4848,2025-03-04,2,4,8.19,0
4849,2025-03-04,2,5,11.13,0
4850,2025-03-04,2,6,9.59,1
4851,2025-03-04,2,7,11.98,0
4852,2025-03-04,2,8,9.76,0
4853,2025-03-04,2,9,12.8,0
4854,2025-03-04,2,10,10.46,0
4855,2025-03-04,2,11,7.4,0
4856,2025-03-04,2,12,5.69,0
4857,2025-03-04,2,13,5.22,0
4858,2025-03-04,2,14,5.62,0
4859,2025-03-04,3,1,7.64,1
4860,2025-03-04,3,2,14.25,0
4861,2025-03-04,3,3,8.06,0
4862,2025-03-04,3,4,15.83,1
4863,2025-03-04,3,5,13.18,0
4864,2025-03-04,3,6,12.25,1
4865,2025-03-04,3,7,9.3,1
4866,2025-03-04,3,8,17.4,1
4867,2025-03-04,3,9,9.93,0
4868,2025-03-04,3,10,4.85,0
4869,2025-03-04,3,11,12.49,0
4870,2025-03-04,3,12,8.26,0
4871,2025-03-04,3,13,9.73,0
4872,2025-03-04,3,14,4.41,0
4873,2025-03-06,1,1,15.4,0
4874,2025-03-06,1,2,9.3,0
4875,2025-03-06,1,3,8.89,0
4876,2025-03-06,1,4,12.49,0
4877,2025-03-06,1,5,9.41,0
4878,2025-03-06,1,6,7.75,0
4879,2025-03-06,1,7,7.99,0
4880,2025-03-06,1,8,7.75,0
4881,2025-03-06,1,9,9.94,0
4882,2025-03-06,1,10,10.1,0
4883,2025-03-06,1,11,10.24,1
4884,2025-03-06,1,12,7.69,0
4885,2025-03-06,1,13,7.98,0
4886,2025-03-06,1,14,7.45,0
4887,2025-03-06,2,1,8.09,1
4888,2025-03-06,2,2,7.65,0
4889,2025-03-06,2,3,13.33,0
4890,2025-03-06,2,4,6.43,0
4891,2025-03-06,2,5,13.12,0
4892,2025-03-06,2,6,6.66,0
4893,2025-03-06,2,7,7.3,0
4894,2025-03-06,2,8,7.96,0
4895,2025-03-06,2,9,11.84,0
4896,2025-03-06,2,10,10.51,0
4897,2025-03-06,2,11,9.93,0
4898,2025-03-06,2,12,7.38,0
4899,2025-03-06,2,13,8.71,0
4900,2025-03-06,2,14,3.7,0
4901,2025-03-06,3,1,12.53,0
4902,2025-03-06,3,2,13.38,0
4903,2025-03-06,3,3,10.87,0
4904,2025-03-06,3,4,13.83,0
4905,2025-03-06,3,5,13.25,0
4906,2025-03-06,3,6,16.82,1
4907,2025-03-06,3,7,15.14,0
4908,2025-03-06,3,8,10.13,0
4909,2025-03-06,3,9,16.64,1
4910,2025-03-06,3,10,6.97,0
4911,2025-03-06,3,11,9.45,0
4912,2025-03-06,3,12,12.45,0
4913,2025-03-06,3,13,5.76,0
4914,2025-03-06,3,14,4.99,0
4915,2025-03-08,1,1,15.17,0
4916,2025-03-08,1,2,16.6,0
4917,2025-03-08,1,3,12.04,0
4918,2025-03-08,1,4,19.31,0
4919,2025-03-08,1,5,22.18,1
4920,2025-03-08,1,6,19.68,1
4921,2025-03-08,1,7,17.1,0
4922,2025-03-08,1,8,19.12,0
4923,2025-03-08,1,9,16.49,0
4924,2025-03-08,1,10,9.74,0
4925,2025-03-08,1,11,11.66,1
4926,2025-03-08,1,12,7.41,0
4927,2025-03-08,1,13,10.62,0
4928,2025-03-08,1,14,6.77,0
4929,2025-03-08,2,1,12.64,0
4930,2025-03-08,2,2,10.82,0
4931,2025-03-08,2,3,10.07,0
4932,2025-03-08,2,4,15.67,0
4933,2025-03-08,2,5,12.2,0
4934,2025-03-08,2,6,10.88,0
